/BTagCSV/Run2016B-v1/RAW	ReReco-Run2016B-BTagCSV-21Feb2020_ver1_UL2016_HIPM-0002	[272760, 272761, 272762, 272774, 272775, 272776, 272782, 272783, 272784, 272785, 272786, 272798, 272811, 272812, 272814, 272815, 272816, 272818, 272827, 272828, 272930, 272936, 273013, 273017]
/BTagMu/Run2016B-v1/RAW	ReReco-Run2016B-BTagMu-21Feb2020_ver1_UL2016_HIPM-0003	[272760, 272761, 272762, 272774, 272775, 272776, 272782, 272783, 272784, 272785, 272786, 272798, 272811, 272812, 272814, 272815, 272816, 272818, 272827, 272828, 272930, 272936, 273013, 273017]
/Charmonium/Run2016B-v1/RAW	ReReco-Run2016B-Charmonium-21Feb2020_ver1_UL2016_HIPM-0001	[272760, 272761, 272762, 272774, 272775, 272776, 272782, 272783, 272784, 272785, 272786, 272798, 272811, 272812, 272815, 272816, 272818, 272827, 272828, 272930, 272936, 273013, 273017]
/DisplacedJet/Run2016B-v1/RAW	ReReco-Run2016B-DisplacedJet-21Feb2020_ver1_UL2016_HIPM-0024	[272760, 272761, 272762, 272774, 272775, 272776, 272782, 272783, 272784, 272785, 272786, 272798, 272811, 272812, 272814, 272815, 272816, 272818, 272827, 272828, 272930, 272936, 273013, 273017]
/DoubleEG/Run2016B-v1/RAW	ReReco-Run2016B-DoubleEG-21Feb2020_ver1_UL2016_HIPM-0007	[272760, 272761, 272762, 272774, 272775, 272776, 272782, 272783, 272784, 272785, 272786, 272798, 272811, 272812, 272814, 272815, 272816, 272818, 272827, 272828, 272930, 272936, 273013, 273017]
/DoubleMuon/Run2016B-v1/RAW	ReReco-Run2016B-DoubleMuon-21Feb2020_ver1_UL2016_HIPM-0019	[272760, 272761, 272762, 272774, 272775, 272776, 272782, 272783, 272784, 272785, 272786, 272798, 272811, 272812, 272815, 272816, 272818, 272827, 272828, 272930, 272936, 273013, 273017]
/DoubleMuonLowMass/Run2016B-v1/RAW	ReReco-Run2016B-DoubleMuonLowMass-21Feb2020_ver1_UL2016_HIPM-00001	[272760, 272761, 272762, 272774, 272775, 272776, 272782, 272783, 272784, 272785, 272786, 272798, 272811, 272812, 272815, 272816, 272818, 272827, 272828, 272930, 272936, 273013, 273017]
/FSQJets/Run2016B-v1/RAW	ReReco-Run2016B-FSQJets-21Feb2020_ver1_UL2016_HIPM-0006	[272760, 272761, 272762, 272774, 272775, 272776, 272782, 272783, 272784, 272785, 272786, 272798, 272811, 272812, 272814, 272815, 272816, 272818, 272827, 272828, 272930, 272936, 273013, 273017]
/NoBPTX/Run2016B-v1/RAW	ReReco-Run2016B-NoBPTX-21Feb2020_ver1_UL2016_HIPM-0008	[272023, 272141, 272142, 272143, 272144, 272145, 272146, 272147, 272148, 272149, 272150, 272151, 272152, 272153, 272154, 272156, 272159, 272176, 272183, 272190, 272197, 272202, 272207, 272219, 272230, 272232, 272233, 272234, 272235, 272237, 272238, 272240, 272241, 272242, 272245, 272253, 272257, 272264, 272268, 272272, 272276, 272354, 272378, 272389, 272391, 272394, 272395, 272396, 272397, 272398, 272399, 272400, 272401, 272403, 272404, 272408, 272496, 272505, 272511, 272524, 272528, 272538, 272546, 272547, 272548, 272549, 272550, 272551, 272553, 272554, 272555, 272556, 272564, 272565, 272568, 272569, 272575, 272576, 272603, 272617, 272630, 272631, 272642, 272649, 272650, 272652, 272653, 272654, 272655, 272663, 272665, 272667, 272668, 272669, 272670, 272674, 272675, 272676, 272680, 272681, 272682, 272684, 272685, 272686, 272695, 272698, 272699, 272700, 272703, 272711, 272712, 272714, 272716, 272717, 272718, 272728, 272729, 272731, 272748, 272750, 272752, 272753, 272754, 272755, 272760, 272761, 272762, 272763, 272765, 272771, 272774, 272775, 272776, 272777, 272778, 272782, 272783, 272784, 272785, 272786, 272787, 272788, 272789, 272791, 272798, 272800, 272805, 272807, 272809, 272811, 272812, 272814, 272815, 272816, 272818, 272819, 272820, 272827, 272828, 272829, 272831, 272832, 272833, 272834, 272837, 272838, 272839, 272843, 272844, 272848, 272849, 272850, 272853, 272854, 272858, 272864, 272872, 272899, 272901, 272903, 272904, 272905, 272907, 272908, 272921, 272930, 272932, 272933, 272935, 272936, 272937, 272938, 272940, 272941, 272943, 272959, 272960, 272963, 272974, 272975, 272981, 273006, 273008, 273012, 273013, 273017, 273063, 273069, 273070, 273077, 273078, 273079, 273080, 273102, 273118, 273120, 273136, 273138, 273140, 273143, 273146]
/MET/Run2016B-v1/RAW	ReReco-Run2016B-MET-21Feb2020_ver1_UL2016_HIPM-0009	[272760, 272761, 272762, 272774, 272775, 272776, 272782, 272783, 272784, 272785, 272786, 272798, 272811, 272812, 272814, 272815, 272816, 272818, 272827, 272828, 272930, 272936, 273013, 273017]
